stratum,tm,pop_average,pop_average_u5,prop_idp,y,m,admin0,admin1,dep_rate
Jalalaqsi,22,80633,20158,NA,2013,10,NA,NA,NA
Jalalaqsi,23,80769,20192,NA,2013,11,NA,NA,NA
Jalalaqsi,24,80906,20226,NA,2013,12,NA,NA,NA
Jalalaqsi,25,81042,20260,NA,2014,1,NA,NA,NA
Jalalaqsi,26,81180,20295,NA,2014,2,NA,NA,NA
Jalalaqsi,27,81317,20329,NA,2014,3,NA,NA,NA
Jalalaqsi,28,81455,20364,NA,2014,4,NA,NA,NA
Jalalaqsi,29,81592,20398,NA,2014,5,NA,NA,NA
Jalalaqsi,30,81730,20432,NA,2014,6,NA,NA,NA
Jalalaqsi,31,81869,20467,NA,2014,7,NA,NA,NA
Jalalaqsi,32,82007,20502,NA,2014,8,NA,NA,NA
Jalalaqsi,33,82146,20536,NA,2014,9,NA,NA,NA
Jalalaqsi,34,82285,20571,NA,2014,10,NA,NA,NA
Jalalaqsi,35,82424,20606,NA,2014,11,NA,NA,NA
Jalalaqsi,36,82564,20641,NA,2014,12,NA,NA,NA
Jalalaqsi,37,82703,20676,NA,2015,1,NA,NA,NA
Jalalaqsi,38,82843,20711,NA,2015,2,NA,NA,NA
Jalalaqsi,39,82983,20746,NA,2015,3,NA,NA,NA
Jalalaqsi,40,83124,20781,NA,2015,4,NA,NA,NA
Jalalaqsi,41,83265,20816,NA,2015,5,NA,NA,NA
Jalalaqsi,42,83405,20851,NA,2015,6,NA,NA,NA
Jalalaqsi,43,83547,20887,NA,2015,7,NA,NA,NA
Jalalaqsi,44,83688,20922,NA,2015,8,NA,NA,NA
Jalalaqsi,45,83829,20957,NA,2015,9,NA,NA,NA
Jalalaqsi,46,83971,20993,NA,2015,10,NA,NA,NA
Jalalaqsi,47,84113,21028,NA,2015,11,NA,NA,NA
Jalalaqsi,48,84255,21064,NA,2015,12,NA,NA,NA
Jalalaqsi,49,84398,21100,0.062029092,2016,1,South-Central,Hiraan,20
Jalalaqsi,50,84521,21130,0.062015689,2016,2,South-Central,Hiraan,17
Jalalaqsi,51,84647,21162,0.062004316,2016,3,South-Central,Hiraan,7
Jalalaqsi,52,84783,21196,0.06199964,2016,4,South-Central,Hiraan,23
Jalalaqsi,53,84903,21226,0.061984305,2016,5,South-Central,Hiraan,55
Jalalaqsi,54,84992,21248,0.061947695,2016,6,South-Central,Hiraan,30
Jalalaqsi,55,85106,21276,0.06192776,2016,7,South-Central,Hiraan,16
Jalalaqsi,56,85234,21308,0.061917145,2016,8,South-Central,Hiraan,75
Jalalaqsi,57,85303,21326,0.061867476,2016,9,South-Central,Hiraan,9
Jalalaqsi,58,85438,21360,0.061861525,2016,10,South-Central,Hiraan,0
Jalalaqsi,59,85583,21396,0.061861525,2016,11,South-Central,Hiraan,30
Jalalaqsi,60,85698,21424,0.061841758,2016,12,South-Central,Hiraan,0
Jalalaqsi,61,85842,21460,0.061841758,2017,1,South-Central,Hiraan,12
Jalalaqsi,62,85976,21494,0.061833878,2017,2,South-Central,Hiraan,24
Jalalaqsi,63,86097,21524,0.061818144,2017,3,South-Central,Hiraan,0
Jalalaqsi,64,86243,21561,0.061818144,2017,4,South-Central,Hiraan,66
Jalalaqsi,65,86323,21581,0.061775021,2017,5,South-Central,Hiraan,21
Jalalaqsi,66,86447,21612,0.061761324,2017,6,South-Central,Hiraan,163
Jalalaqsi,67,86431,21608,0.061655184,2017,7,South-Central,Hiraan,1811
Jalalaqsi,68,84766,21192,0.060477919,2017,8,South-Central,Hiraan,53
Jalalaqsi,69,84857,21214,0.060443525,2017,9,South-Central,Hiraan,50
Jalalaqsi,70,84950,21238,0.060411133,2017,10,South-Central,Hiraan,40
Jalalaqsi,71,85054,21264,0.060385263,2017,11,South-Central,Hiraan,60
Jalalaqsi,72,85138,21284,0.060346524,2017,12,South-Central,Hiraan,34
Jalalaqsi,73,85248,21312,0.060324609,2018,1,South-Central,Hiraan,97
Jalalaqsi,74,85295,21324,0.060262191,2018,2,South-Central,Hiraan,25
Jalalaqsi,75,85414,21354,0.060246132,2018,3,South-Central,Hiraan,62
Jalalaqsi,76,85497,21374,0.060206371,2018,4,South-Central,Hiraan,5075
Jalalaqsi,77,85604,21401,0.110664539,2018,5,South-Central,Hiraan,35036
Jalalaqsi,78,85669,21417,0.440022332,2018,6,South-Central,Hiraan,22
Jalalaqsi,79,85792,21448,0.439912116,2018,7,South-Central,Hiraan,213
Jalalaqsi,80,85724,21431,0.43884683,2018,8,South-Central,Hiraan,12
Jalalaqsi,81,85993,21498,0.440232822,2018,9,South-Central,Hiraan,20
Jalalaqsi,82,86159,21540,0.440556907,2018,10,South-Central,Hiraan,931
Jalalaqsi,83,89748,22437,0.482183346,2018,11,South-Central,Hiraan,35
Jalalaqsi,84,89950,22488,0.482873837,2018,12,South-Central,Hiraan,34
Jamaame,13,145373,36343,NA,2013,1,NA,NA,NA
Jamaame,14,145618,36404,NA,2013,2,NA,NA,NA
Jamaame,15,145865,36466,NA,2013,3,NA,NA,NA
Jamaame,16,146112,36528,NA,2013,4,NA,NA,NA
Jamaame,17,146359,36590,NA,2013,5,NA,NA,NA
Jamaame,18,146606,36652,NA,2013,6,NA,NA,NA
Jamaame,19,146854,36714,NA,2013,7,NA,NA,NA
Jamaame,20,147103,36776,NA,2013,8,NA,NA,NA
Jamaame,21,147351,36838,NA,2013,9,NA,NA,NA
Jamaame,22,147601,36900,NA,2013,10,NA,NA,NA
Jamaame,23,147850,36962,NA,2013,11,NA,NA,NA
Jamaame,24,148101,37025,NA,2013,12,NA,NA,NA
Jamaame,25,148351,37088,NA,2014,1,NA,NA,NA
Jamaame,26,148602,37150,NA,2014,2,NA,NA,NA
Jamaame,27,148854,37214,NA,2014,3,NA,NA,NA
Jamaame,28,149105,37276,NA,2014,4,NA,NA,NA
Jamaame,29,149357,37339,NA,2014,5,NA,NA,NA
Jamaame,30,149610,37402,NA,2014,6,NA,NA,NA
Jamaame,31,149863,37466,NA,2014,7,NA,NA,NA
Jamaame,32,150117,37529,NA,2014,8,NA,NA,NA
Jamaame,33,150371,37593,NA,2014,9,NA,NA,NA
Jamaame,34,150625,37656,NA,2014,10,NA,NA,NA
Jamaame,35,150880,37720,NA,2014,11,NA,NA,NA
Jamaame,36,151135,37784,NA,2014,12,NA,NA,NA
Jamaame,37,151391,37848,NA,2015,1,NA,NA,NA
Jamaame,38,151647,37912,NA,2015,2,NA,NA,NA
Jamaame,39,151904,37976,NA,2015,3,NA,NA,NA
Jamaame,40,152161,38040,NA,2015,4,NA,NA,NA
Jamaame,41,152418,38104,NA,2015,5,NA,NA,NA
Jamaame,42,152676,38169,NA,2015,6,NA,NA,NA
Jamaame,43,152934,38234,NA,2015,7,NA,NA,NA
Jamaame,44,153193,38298,NA,2015,8,NA,NA,NA
Jamaame,45,153452,38363,NA,2015,9,NA,NA,NA
Jamaame,46,153712,38428,NA,2015,10,NA,NA,NA
Jamaame,47,153971,38493,NA,2015,11,NA,NA,NA
Jamaame,48,154232,38558,NA,2015,12,NA,NA,NA
Jamaame,49,154493,38623,0.071493775,2016,1,South-Central,Lower Juba,10
Jamaame,50,154744,38686,0.071488986,2016,2,South-Central,Lower Juba,5
Jamaame,51,155001,38750,0.071486595,2016,3,South-Central,Lower Juba,5
Jamaame,52,155258,38814,0.071484208,2016,4,South-Central,Lower Juba,8
Jamaame,53,155521,38880,0.071533728,2016,5,South-Central,Lower Juba,138
Jamaame,54,155779,38945,0.072353177,2016,6,South-Central,Lower Juba,76
Jamaame,55,155967,38992,0.072316609,2016,7,South-Central,Lower Juba,64
Jamaame,56,156166,39042,0.072285866,2016,8,South-Central,Lower Juba,41
Jamaame,57,156390,39098,0.072266205,2016,9,South-Central,Lower Juba,770
Jamaame,58,156524,39131,0.076133861,2016,10,South-Central,Lower Juba,10
Jamaame,59,156779,39195,0.076128802,2016,11,South-Central,Lower Juba,178
Jamaame,60,156866,39216,0.076038905,2016,12,South-Central,Lower Juba,16
Jamaame,61,157115,39279,0.076030838,2017,1,South-Central,Lower Juba,5
Jamaame,62,157376,39344,0.076028321,2017,2,South-Central,Lower Juba,460
Jamaame,63,157287,39322,0.076488006,2017,3,South-Central,Lower Juba,2578
Jamaame,64,154976,38744,0.075183131,2017,4,South-Central,Lower Juba,1149
Jamaame,65,154089,38522,0.074602558,2017,5,South-Central,Lower Juba,96
Jamaame,66,154253,38563,0.074554133,2017,6,South-Central,Lower Juba,19
Jamaame,67,154495,38624,0.074544565,2017,7,South-Central,Lower Juba,24
Jamaame,68,154732,38683,0.074532499,2017,8,South-Central,Lower Juba,86
Jamaame,69,154908,38727,0.074489338,2017,9,South-Central,Lower Juba,46
Jamaame,70,155124,38781,0.074466291,2017,10,South-Central,Lower Juba,107
Jamaame,71,155280,38820,0.074412772,2017,11,South-Central,Lower Juba,157
Jamaame,72,155394,38848,0.074387905,2017,12,South-Central,Lower Juba,732
Jamaame,73,154925,38731,0.074022748,2018,1,South-Central,Lower Juba,620
Jamaame,74,154567,38642,0.073713988,2018,2,South-Central,Lower Juba,1304
Jamaame,75,153524,38381,0.073065698,2018,3,South-Central,Lower Juba,1179
Jamaame,76,152718,38180,0.073247054,2018,4,South-Central,Lower Juba,1189
Jamaame,77,151787,37947,0.072651683,2018,5,South-Central,Lower Juba,4950
Jamaame,78,148205,37051,0.077814753,2018,6,South-Central,Lower Juba,1721
Jamaame,79,147844,36961,0.084705343,2018,7,South-Central,Lower Juba,1670
Jamaame,80,147181,36795,0.089053977,2018,8,South-Central,Lower Juba,848
Jamaame,81,147032,36758,0.091705778,2018,9,South-Central,Lower Juba,1104
Jamaame,82,146910,36728,0.096206739,2018,10,South-Central,Lower Juba,1549
Jamaame,83,146320,36580,0.100196662,2018,11,South-Central,Lower Juba,881
Jamaame,84,146043,36511,0.102102031,2018,12,South-Central,Lower Juba,848
Jariiban,13,88361,22090,NA,2013,1,NA,NA,NA
Jariiban,14,88511,22128,NA,2013,2,NA,NA,NA
Jariiban,15,88661,22165,NA,2013,3,NA,NA,NA
Jariiban,16,88811,22203,NA,2013,4,NA,NA,NA
Jariiban,17,88961,22240,NA,2013,5,NA,NA,NA
Jariiban,18,89111,22278,NA,2013,6,NA,NA,NA
Jariiban,19,89262,22316,NA,2013,7,NA,NA,NA
Jariiban,20,89413,22353,NA,2013,8,NA,NA,NA
Jariiban,21,89565,22391,NA,2013,9,NA,NA,NA
Jariiban,22,89716,22429,NA,2013,10,NA,NA,NA
Jariiban,23,89868,22467,NA,2013,11,NA,NA,NA
Jariiban,24,90020,22505,NA,2013,12,NA,NA,NA
Jariiban,25,90172,22543,NA,2014,1,NA,NA,NA
Jariiban,26,90325,22581,NA,2014,2,NA,NA,NA
Jariiban,27,90478,22620,NA,2014,3,NA,NA,NA
Jariiban,28,90631,22658,NA,2014,4,NA,NA,NA
Jariiban,29,90784,22696,NA,2014,5,NA,NA,NA
Jariiban,30,90937,22734,NA,2014,6,NA,NA,NA
Jariiban,31,91091,22773,NA,2014,7,NA,NA,NA
Jariiban,32,91245,22811,NA,2014,8,NA,NA,NA
Jariiban,33,91400,22850,NA,2014,9,NA,NA,NA
Jariiban,34,91554,22888,NA,2014,10,NA,NA,NA
Jariiban,35,91709,22927,NA,2014,11,NA,NA,NA
Jariiban,36,91864,22966,NA,2014,12,NA,NA,NA
Jariiban,37,92020,23005,NA,2015,1,NA,NA,NA
Jariiban,38,92176,23044,NA,2015,2,NA,NA,NA
Jariiban,39,92331,23083,NA,2015,3,NA,NA,NA
Jariiban,40,92487,23122,NA,2015,4,NA,NA,NA
Jariiban,41,92644,23161,NA,2015,5,NA,NA,NA
Jariiban,42,92801,23200,NA,2015,6,NA,NA,NA
Jariiban,43,92958,23240,NA,2015,7,NA,NA,NA
Jariiban,44,93115,23279,NA,2015,8,NA,NA,NA
Jariiban,45,93273,23318,NA,2015,9,NA,NA,NA
Jariiban,46,93430,23358,NA,2015,10,NA,NA,NA
Jariiban,47,93589,23397,NA,2015,11,NA,NA,NA
Jariiban,48,93747,23437,NA,2015,12,NA,NA,NA
Jariiban,49,93905,23476,0.001099035,2016,1,Puntland-Somaliland,Mudug,0
Jariiban,50,94064,23516,0.001099035,2016,2,Puntland-Somaliland,Mudug,0
Jariiban,51,94223,23556,0.001099035,2016,3,Puntland-Somaliland,Mudug,0
Jariiban,52,94383,23596,0.001099035,2016,4,Puntland-Somaliland,Mudug,0
Jariiban,53,94542,23636,0.001099035,2016,5,Puntland-Somaliland,Mudug,0
Jariiban,54,94702,23676,0.001099035,2016,6,Puntland-Somaliland,Mudug,4
Jariiban,55,94859,23715,0.001098985,2016,7,Puntland-Somaliland,Mudug,0
Jariiban,56,95019,23755,0.001098985,2016,8,Puntland-Somaliland,Mudug,0
Jariiban,57,95180,23795,0.001098985,2016,9,Puntland-Somaliland,Mudug,6
Jariiban,58,95334,23834,0.00109891,2016,10,Puntland-Somaliland,Mudug,0
Jariiban,59,95496,23874,0.00109891,2016,11,Puntland-Somaliland,Mudug,0
Jariiban,60,95657,23914,0.00109891,2016,12,Puntland-Somaliland,Mudug,0
Jariiban,61,95819,23955,0.00109891,2017,1,Puntland-Somaliland,Mudug,242
Jariiban,62,95739,23935,0.001095917,2017,2,Puntland-Somaliland,Mudug,970
Jariiban,63,94932,23733,0.001083937,2017,3,Puntland-Somaliland,Mudug,1528
Jariiban,64,93564,23391,0.001065098,2017,4,Puntland-Somaliland,Mudug,276
Jariiban,65,94071,23518,0.008313642,2017,5,Puntland-Somaliland,Mudug,100
Jariiban,66,94831,23708,0.016374452,2017,6,Puntland-Somaliland,Mudug,0
Jariiban,67,94991,23748,0.016374452,2017,7,Puntland-Somaliland,Mudug,0
Jariiban,68,95168,23792,0.016556895,2017,8,Puntland-Somaliland,Mudug,7
Jariiban,69,95322,23830,0.016555415,2017,9,Puntland-Somaliland,Mudug,1259
Jariiban,70,94771,23693,0.022505218,2017,10,Puntland-Somaliland,Mudug,243
Jariiban,71,94702,23676,0.02259515,2017,11,Puntland-Somaliland,Mudug,37
Jariiban,72,94862,23716,0.023008511,2017,12,Puntland-Somaliland,Mudug,381
Jariiban,73,94718,23680,0.023765499,2018,1,Puntland-Somaliland,Mudug,164
Jariiban,74,94878,23720,0.025596265,2018,2,Puntland-Somaliland,Mudug,118
Jariiban,75,95030,23758,0.026816903,2018,3,Puntland-Somaliland,Mudug,316
Jariiban,76,95160,23790,0.029966082,2018,4,Puntland-Somaliland,Mudug,1245
Jariiban,77,95069,23767,0.040824208,2018,5,Puntland-Somaliland,Mudug,268
Jariiban,78,96694,24174,0.060489218,2018,6,Puntland-Somaliland,Mudug,326
